"Station
Code",Monitoring Location,State,Temperature Min,Temperature Max,Dissolved Oxygen Min,Dissolved Oxygen Max,pH Min,pH Max,Conductivity Min,Conductivity Max,BOD Min,BOD Max,Nitrate Min,Nitrate Max,Fecal Coliform Min,Fecal Coliform Max,Total Coliform Min,Total Coliform Max,Fecal Streptococci Min,Fecal Streptococci Max
3306,"RIVER CHOUPAN U/S AT
VIJAYPUR , GUNA","MADHYA
PRADESH",18,32,7,8,7.2,7.8,290,564,1.4,2.5,0.3,2.51,2,5,22,28,,
3307,"RIVER CHOUPAN D/S AFTER NFL NALLA, AT VIJAYPUR
,GUNA","MADHYA
PRADESH",18,32,6.9,7.9,7,8,290,640,1.6,2.7,0.3,2.5,2,7,18,28,,
3311,"RIVER JAMUNI AT BARIYAGHAT U/S NEAR INTAKE
POINT, TIKAMGARH","MADHYA
PRADESH",23,32,7.2,9,7.6,8.1,360,415,1,2.1,0.34,1.18,2,2,21,48,2,2
2401,RIVER AJAY AT MASANJORE DAM,JHARKHAND,15,37,5.7,7.2,7.4,7.7,102,134,1.1,1.4,0,0,,,,,,
4490,RIVER KURWA DUMKA WATER INTAKE POINT,JHARKHAND,15,36,7.1,8.7,7.4,7.6,88,220,1,1.3,0,0,,,,,,
4745,"RIVER KHARKHAI BEFORE MEETING SWARNREKHA
RIVER",JHARKHAND,15.4,36,6.2,8.2,6.3,8.4,216,369,1.8,4.8,0,0,,,,,,
4747,"RIVER KOINA RIVER, MANOHARPUR, W.S",JHARKHAND,19.2,37,6.9,8.1,7.2,8.3,234,481,1.2,3.1,0,0,,,,,,
2567,RIVER KAMALA AT BENIPATTI (MADHUBANI),BIHAR,21,30,6.2,9.8,7.1,8.4,160,365,1,3,0.3,0.3,7000,54000,11000,92000,,
2569,"RIVER KAMALA AT GAUSAGHAT, DARBHANGA",BIHAR,14,29,2.2,7.2,7.4,7.9,131,864,1.4,4,0.3,0.3,4900,92000,17000,160000,,
3133,"RIVER KAMALA AT KAMALA GHAT NEAR BARRAGE
ATJAYNAGAR , MADHUBANI",BIHAR,20,30,6.8,9.1,7.3,8.3,222,335,1,2.2,0.3,0.3,3300,92000,7900,160000,,
4299,"RIVER KAMALA (BIHAR) AT JEEWACH GHAT,
DARBHANGA",BIHAR,18,27,6.1,9.2,7.1,8.3,176,511,1,2.6,0.3,0.3,4900,92000,7900,160000,,
2572,"RIVER MAHANANDA AT THAKURGANJ, KISHANGANJ
ROAD BRIDGE, KISHANGANJ",BIHAR,16,34,6.9,8.4,7.4,8,105,232,1.3,2.5,0.3,0.3,130,17000,220,54000,,
1336,"RIVER BARAKAR AT ASANSOL (WATER INTAKE POINT),
BURDWAN,WEST BENGAL",WEST BENGAL,22,34,7.6,8.9,7.4,8.2,135,416,2,2.9,0.3,1.91,1700,3200,2100,4000,17,27
1331,"RIVER DAMODAR AT DISHERGARH VILL.(NR.BIHAR-WEST BENGAL BORDER) , BURDWAN,WEST BENGAL",WEST BENGAL,21,33,7.6,9,6.7,8.1,167,370,1.9,2.8,0.3,1.73,1400,3200,2400,4900,14,3300
1332,"RIVER DAMODAR AT D/S OF IISCO AFTER 3RD OUTFALL
AT DHENNA VILLAGE, BURDWAN,WEST BENGAL",WEST BENGAL,21,33,7.6,8.8,7.1,8.2,193,407,2,2.7,0.3,1.42,1700,2700,2600,4700,17,26
1333,"RIVER DAMODAR AT NARAINPUR AFTER CONFL. OF
NUNIA NALLAH, BURDWAN,WEST BENGAL",WEST BENGAL,21,34,7.6,8.7,6.8,7.9,172,625,2.1,2.9,0.3,2.91,1700,3200,2100,4000,17,32
1334,"RIVER DAMODAR NEAR MUJHER MANA VILLAGE AFTER
CONF. OF TAMLA NALLAH, BURDWAN,WEST BENGAL",WEST BENGAL,19,34,6.7,8.5,6.9,8.2,218,481,2.2,3.8,0.3,2.48,1400,3300,1700,4000,17,26
2527,"RIVER WATER INTAKE POINT FOR BURDWAN TOWN,
BURDWAN",WEST BENGAL,19,33,7.5,8.9,6.2,8.3,213,477,2,2.7,0.3,1.8,1100,2600,1700,3900,14,26
30066,RIVER DAMODAR AT SINDRI,JHARKHAND,20,35,5.2,10.8,7.3,8.5,304,513,1,4,0.32,0.99,2200,7900,17000,170000,45,130
30065,RIVER DAMODAR AT DISHERGARH (WEST BENGAL),WEST BENGAL,18,34,6.3,8.4,7,8,185,313,1,1,0.32,0.43,490,35000,1300,540000,2,2400
10107,"RIVER DAMODAR AT ANDAL U/S, BURDWAN",WEST BENGAL,21,34,7.5,9,7.2,8.2,195,739,2.1,2.8,0.3,1.2,1400,2600,2600,4000,17,32
10108,"RIVER DAMODAR AT ANDAL D/S, BURDWAN",WEST BENGAL,20,35,7.6,8.9,7.4,8.2,195,471,2.3,2.8,0.3,1.3,1700,3300,2200,4000,17,26
10109,"RIVER DAMODAR AT ASANSOL U/S, BURDWAN",WEST BENGAL,23,33,7.6,9,7.1,8.2,159,432,1.7,2.1,0.3,1.52,1700,3200,2100,4600,14,36
10110,"RIVER DAMODAR AT DURGAPUR U/S, BURDWAN",WEST BENGAL,21,35,7.6,8.9,7.5,8.4,194,475,2.3,2.9,0.3,1.04,1400,3400,2100,4700,17,26
10111,"RIVER DAMODAR AT RANIGANJ D/S, BURDWAN",WEST BENGAL,18,33,7.5,9,7.4,8,227,714,2.1,2.8,0.3,2.95,1400,3300,2600,4600,14,33
4742,"RIVER GALUDIH BARRAGE, GALUDIH, E.S",JHARKHAND,16,35,6.9,8.2,7.1,7.9,224,312,1.1,5,0,0,,,,,,
2517,"RIVER MATHABHANGA, GOBINDAPUR, NADIA",WEST BENGAL,19,39,1,5.6,7,8.4,339,715,1.7,12.8,0.3,0.83,5400,79000,24000,130000,790,2400
30064,RIVER MATHABHANGA AT GOVINDPUR (WEST BENGAL),WEST BENGAL,25,33,0.3,1.5,7,7.7,255,696,4,6,0.32,0.34,5400,1100000,17000,4900000,45,1400
1764,"RIVER CHURNI D/S OF RANAGHAT TOWN, WEST
BENGAL",WEST BENGAL,18,36,1,3.6,6.8,8.3,385,748,1.7,4.8,0.3,0.94,13000,130000,33000,170000,1100,2400
2518,"RIVER CHURNI, MAJHADIA, NADIA",WEST BENGAL,20,38,1,3.5,6.8,8.3,328,769,1.7,10.5,0.3,0.49,3500,35000,7900,79000,240,1300
2541,"RIVER DWARAKESHWAR WATER INTAKE POINT FOR
BANKURA TOWN ON DWARAKESHWAR, BANKURA",WEST BENGAL,18,33,7.6,9.1,7.5,8.2,209,445,2.2,3.5,0.3,3.17,1700,3200,2100,3900,17,32
2514,"RIVER JALANGI, D/S OF KRISHNA NAGAR, NADIA",WEST BENGAL,18,37,1.1,8.9,7,8.8,263,624,1.7,4.1,0.3,0.49,700,24000,1700,35000,49,1100
1337,"RIVER RUPNARAYAN BEFORE CONFL. TO GANGA NEAR
GEONKHALI,MEDINIPOREÂ€, WEST BENGAL",WEST BENGAL,22,34,5.1,7,7.5,8.9,416,3945,1,2.9,0.3,0.97,3200,4900,6300,9400,92,210
2509,"RIVER D/S OF RUPNARAYAN AT KOLAGHAT, NEAR
KOLAGHAT RAIL BRIDGE NO.3,MEDINIPOREÂ€",WEST BENGAL,21,35,5,9.7,7.9,8.7,232,1884,1,2.9,0.3,0.98,3300,4900,7000,11000,93,200
2531,"RIVER U/S OF TARAPITH ON DWARKA AT SADHAK
BAMDEB GHAT, BIRBHUM",WEST BENGAL,21,32,7.2,10.4,6.7,8.5,124,736,2.1,8.9,0.3,1.89,1700,3400,3200,4900,17,33
2532,"RIVER D/S OF TARAPITH ON DWARKA, SATIGHAT",WEST BENGAL,21,32,6.9,10.6,6.9,8.2,128,972,2.6,9.8,0.3,3.5,1700,3900,2600,9400,17,27
2549,"RIVER U/S OF BINDYADHARI AT HAROA BRIDGE, 24
PARGANAS(N)",WEST BENGAL,19,35,0.3,1.5,7.1,7.7,601,2379,8.5,13,0.73,3.97,32000,79000,70000,140000,240,460
2550,"RIVER D/S OF BIDYADHARI AT MALANCHA BURNING
GHAT",WEST BENGAL,21,36,0.6,2.1,7.1,7.5,1293,20380,6,10.4,0.62,4.09,23000,49000,63000,79000,170,460
2507,"RIVER D/S OF KANSI AT MIDNAPORE, NEAR NEW
HANUMAN MANDIR, GANDHIGHAT, MEDINIPORE(W)",WEST BENGAL,20,36,5.1,8.4,7.2,8.8,193,636,1.2,2.9,0.3,0.54,2200,4600,4600,7900,68,170
2525,"RIVER MAHANANDA D/S, RAMGHAT, DARJEELING",WEST BENGAL,18,30,2.2,5.7,6.1,7.6,117,240,7,23.5,0.3,1.54,110000,1400000,220000,5000000,1100,35000
1946,"RIVER MAHANANDA AT SILIGURI, DARJEELING",WEST BENGAL,17,29,5.9,7.9,6.7,7.6,65,202,1.6,3.2,0.3,0.68,14000,300000,90000,900000,14,930
4727,RIVER MECHI AT NEHALJOTE,WEST BENGAL,20,30,5.3,8,6.8,7.9,55,115,1,2.2,0.3,0.54,1300,7000,2100,28000,17,350
4722,RIVER BALASON AT KHAPRAIL MORE,WEST BENGAL,12,30,5.3,8.6,6.1,7.9,42,103,1,2.5,0.3,0.63,2200,50000,11000,160000,14,110
2508,"RIVER D/S OF SILABATI AT GHATAL, MEDINIPORE(W)",WEST BENGAL,20,35,5.1,8,7.5,8.7,194,424,1.3,2.8,0.3,1.6,3200,4900,6300,9400,92,200
2534,"RIVER WATER INTAKE POINT FOR SURI TOWN ON
MAYURAKSHI, BIRBHUM",WEST BENGAL,20,35,7.5,9.1,7,8.2,97,251,1.5,2,0.3,2.3,1400,2200,2100,3300,14,26
4710,RIVER HALDI AT NORGHAT,WEST BENGAL,20,34,5,7,8,8.6,504,16200,1.1,2.8,0.3,0.63,4000,4900,7000,11000,92,240
4711,RIVER RASULPUR AT RASULPUR GHAT,WEST BENGAL,21,35,5.4,6.6,7.7,8.6,6245,27870,1,2.9,0.3,1.02,2100,4900,4900,8400,92,170
4717,RIVER JALDHAKA AT DHUPGURI,WEST BENGAL,13,28,5.8,8.5,7,7.9,90,170,1,3.1,0.3,0.56,2200,28000,8000,35000,13,240
4718,RIVER SILTORSA AT HASIMARA,WEST BENGAL,15,27,6.3,8.9,7.1,7.8,74,190,1,2.1,0.3,0.59,2200,22000,5000,90000,17,170
1422,"RIVER BURHIDIHING AT MARGHERITA, ASSAM",ASSAM,22,23,5.2,8.2,7,7.9,106,148,2,2.5,0.6,1.4,360,730,910,1500,120,240
2062,"RIVER BURHIDIHING NEAR DULIAJAN AT D/S, TINSUKIA,
ASSAM",ASSAM,23,24,5.1,9,6.7,7.7,128,188,2.1,2.7,0.6,1.9,720,1100,1500,2100,210,490
2230,"RIVER BURHIDIHING AT DULIAJAN (INTAKE POINT OF OIL
INDIA LTD.), ASSAM",ASSAM,22,27,5,8,6.9,7.7,126,178,2,2.6,0.7,1.4,610,1100,1600,2800,210,290
1796,RIVER DHANSIRI AT FULL NAGARJAN BRIDGE,NAGALAND,20.8,33.4,6.1,7.6,6.6,8.1,66,699,1.6,2.3,0.3,1.7,,,,,,
1797,RIVER DHANSIRI AT BRIDGE NEAR PURANA BAZAAR,NAGALAND,20.3,33.3,5.8,7.5,6.7,8.1,74,305,1.4,2.5,0.4,2,,,,,,
1800,"RIVER DHANSIRI AT NOTUN BOSTI NEAR NAGA
CEMETERY (OLD)",NAGALAND,17.8,30.7,2.8,5.6,7,8,154,502,2.5,4.8,0.3,4.5,,,,,,
1798,"RIVER DHANSIRI AT KUSHIABILL , NEAR KACHARI LOCAL
GROUND",NAGALAND,21.4,34.3,5.6,8.5,6.8,8.1,85,279,1.5,2.4,0.4,1.4,,,,,,
1799,"RIVER DHANSIRI AT TOWN BOUNDARY BRIDGE (DIPHU
ROAD)",NAGALAND,16,31.9,5.1,6.3,6.7,8.2,76,260,1.7,2.8,0.5,2.5,,,,,,
1928,RIVER DHANSIRI NEAR NAGALAND- ASSAM BORDER,NAGALAND,18.6,33.3,5.9,6.8,7.2,7.7,76,900,1.2,2.4,0.3,2.4,,,,,,
1259,"RIVER DHANSIRI AT GOLAGHAT, ASSAM",ASSAM,21,32,5,10.5,7,7.9,136,172,2,2.6,0.7,2,300,940,720,2000,95,290
3764,"RIVER DHANSIRI NEAR BRIDGE AT NH-15, DHANSIRI
BHALUKMARI JUNGLE, UDALGURI",ASSAM,18,30,5.6,6.4,6.9,7.6,112,136,1.9,2.4,0.7,1.8,300,730,730,1500,95,240
3792,RIVER DHANSIRI AT JAHAIGHAT,ASSAM,21,32,5.6,9.5,6.8,7.4,122,154,2,2.5,0.6,1.7,360,1400,910,2100,150,490
30070,RIVER DHANSIRI AT GANESH NAGAR,NAGALAND,20.1,31.7,7,9.6,7.7,7.9,119,236,1,9,0.32,0.33,2,2,2,20,2,2
30071,RIVER DHANSIRI AT NAGARJAN BRIDGE,NAGALAND,19.1,32,6.3,11.1,7.5,8,123,195,1.1,2.9,0.32,0.34,2,4000,2,56000,2,2
30072,RIVER DHANSIRI AT KHATKATI GATE,NAGALAND,18,32.7,5.4,7.9,7.2,7.6,128,250,1.5,3.4,0.32,1,2,7500,2,312000,2,2
30073,RIVER DHANSIRI AT BOKAJAN,ASSAM,18.5,33.6,5.9,9.4,7.3,7.6,130,239,1.6,4.3,0.32,1.08,2,8000,2,92000,2,2
30074,RIVER DHANSIRI AT NUMALIGARH,ASSAM,19.1,32.2,6.6,9.6,7.4,7.6,124,1021,1.1,2.1,0.32,1.1,2,19000,2,396000,2,2
1528,"RIVER BHARALU AT GUWAHATI, ASSAM",ASSAM,21,36,0.3,1,6.9,7.6,520,610,30.8,37.9,2,3.8,2300,2900,4200,5300,460,490
3759,"RIVER DIKRONG NEAR BRIDGE AT NH-52, BANDARDEWA",ASSAM,20,28,5.5,6.3,7,7.9,120,166,1.8,2.6,0.5,2.1,300,730,910,1600,96,240
3786,"RIVER GAI NADI AT SOMARAJAN, DHEMAJI",ASSAM,22,24,5.2,7.8,6.9,7.8,140,174,2,2.6,0.6,1,360,720,910,1400,120,240
3807,RIVER DIGARU AT NH CROSSING,ASSAM,19,28,4.2,9.8,7,7.6,101,136,2,2.5,0.6,1.3,620,1100,1200,2000,210,290
1530,"RIVER DIGBOI AT LAKHIPATHE, RESERVE FOREST,
DIGBOI, ASSAM",ASSAM,22,24,2.3,5.5,6.8,7.8,152,276,3,3.4,0.7,2,300,940,720,2000,95,290
2231,"RIVER DIKHOW AT DIKHOW BRIDGE SIVASAGAR, ASSAM",ASSAM,20,31,6,8,6.8,7.5,122,172,1.8,2.5,0.8,1.6,360,910,720,2100,120,340
3776,"RIVER DIKHOW AT NAGINI MORA (INTER-STATE
BOUNDARIES, ASSAM-NAGALAND)",ASSAM,18,30,5.7,8,6.7,7.5,126,166,1.7,2.6,0.6,1,360,910,1100,2100,110,340
3778,"RIVER DIKHOW AT DIKHOWMUKH CONFLUENCE WITH
BRAHAMPUTRA",ASSAM,20,32,5.8,7.9,6.7,7.6,138,209,1.8,2.5,0.8,1.1,300,730,730,2800,110,280
2524,"RIVER KALJANI D/S OF ALIPURDWAR, MUNICIPALITY
DISCHARGE POINT, COOCHBEHAR",WEST BENGAL,20,31,6.1,8.1,7.2,7.9,62,134,1,2.8,0.3,0.38,2200,17000,11000,50000,13,350
1298,"RIVER DISANG AT GUDAMGHAT, ASSAM",ASSAM,18,29,5.7,6.9,6.9,7.9,98,126,1.8,2.3,0.6,1.2,360,910,730,2300,130,340
2058,"RIVER DISANG AT DILLIGHAT, DIBRUGARH DIST.,
ASSAM",ASSAM,23,23,5.3,10.5,7,7.5,120,188,1.8,2.4,0.4,1.6,360,1100,910,2100,120,290
4005,RIVER DISANG AT NH CROSSING,ASSAM,20,31,5.5,7.3,7,7.7,110,138,1.6,2.6,0.7,1.1,360,720,730,1500,110,260
3763,"RIVER GABHARU NEAR BRIDGE AT NH-52, NEAR
TUMIUKI, SONITPUR",ASSAM,16,28,5,6.3,6.8,7.8,106,132,2.1,2.5,0.7,1.3,360,730,1100,1500,120,240
4011,RIVER TOCKLAI NEAR BRIDGE AT JORHAT,ASSAM,21,34,5,6.8,6.6,7.8,188,272,2,2.8,0.8,1.3,720,1100,1400,2800,260,420
4012,RIVER TUNIA AT D/S BRPL,ASSAM,21,35,5.1,5.4,6.8,7.7,138,164,1.9,2.6,0.7,2,620,940,1200,1900,210,290
4329,RIVER LARSING NEAR LOCL DEPO AT MOINARBOND,ASSAM,20,23,5,5.4,7,7.3,92,133,2,2.3,0.7,1,360,730,910,1500,120,240
4331,RIVER DHATESHWARI D/S OF HAILAKANDI,ASSAM,21,24,4.2,5.7,6.6,7.2,128,162,2,2.8,0.9,1.3,620,910,1300,2000,210,290
4332,RIVER DEMOW AT DEMOW TOWN,ASSAM,21,33,5.5,7.8,6.8,7.5,108,132,1.9,2.6,0.8,1.2,360,910,1100,2300,140,350
4336,"RIVER BORSILA AT BORSILA, DEOPANI, NAMTI",ASSAM,18,31,5,7.9,6.6,7.4,83,102,1.8,2.4,0.6,1.2,360,730,720,2100,110,280
4341,"RIVER BARNADI NEAR BRIDGE, NH-52, DUMUNICHOWKI
KAMRUP",ASSAM,19,37,5.5,9.3,7,7.8,120,148,2,2.4,0.5,1.3,360,910,910,2000,150,240
2838,"RIVER NONEY/IJEI AT NONEY BRIDGE, NONEY",MANIPUR,20,24,7.1,7.4,7.2,7.3,160,190,3.2,3.3,0,0,40,75,85,165,,
2240,"RIVER BARAK AT D/S OF SILCHAR, ASSAM",ASSAM,22,24,5,5.6,7,7.3,90,116,2,2.8,0.6,1.2,300,1100,730,2800,95,490
1262,"RIVER BRAHMAPUTRA AT NIMATIGHAT, ASSAM",ASSAM,18,30,6.3,8.4,7,7.6,124,186,2,2.5,0.6,1.4,300,730,600,2000,110,280
1526,"RIVER BRAHMPUTRA RIVER AT DHENUKHAPAHAR,
ASSAM",ASSAM,18,26,7,7.7,6.8,7.6,120,146,2,2.5,0.7,1.7,360,1100,910,2000,120,290
1030,"RIVER BRAHMAPUTRA AT DIBRUGARH, ASSAM",ASSAM,21,25,5,7.5,6.8,7.5,102,152,2,2.7,0.7,1.6,360,1100,730,2100,120,290
1031,"RIVER BRAHMAPUTRA AT PANDU, ASSAM",ASSAM,19,30,6.1,8.7,6.7,7.8,126,166,2,2.7,0.6,1.5,730,1100,1500,2100,150,290
1299,"RIVER BRAHMAPUTRA AT JOGIGHOPA NEAR BRIDGE,
ASSAM",ASSAM,22,36,5.4,6.5,7,7.8,146,170,2,2.6,0.7,2.3,360,1100,1100,2100,120,290
2069,"RIVER BRAHMPUTRA NEAR WATER INTAKE POINT AT
KACHARIGHAT, PANBAZAR, GUWAHATI, ASSAM",ASSAM,19,32,5.4,8.9,7.2,7.9,132,214,2.1,2.6,0.6,1.8,360,1100,910,2700,120,490
2064,"RIVER BRAHMAPUTRA AT CHANDRAPUR, GUWAHATI,
ASSAM",ASSAM,18,29,6.9,9.7,6.8,8,128,178,2,2.6,0.6,1.7,610,2800,1500,3600,210,490
2067,"RIVER BRAHMPUTRA AT SUALKUCHI, DIST. KAMRUP,
ASSAM",ASSAM,22,30,5,8.2,7.1,7.9,115,130,2.1,2.8,0.6,1.7,360,1500,1100,2100,95,490
2066,"RIVER BRAHMAPUTRA AT DHUBRI, ASSAM",ASSAM,20,34,5.2,5.7,6.9,7.6,130,168,2,2.5,0.7,1.7,360,1100,910,2100,120,290
3781,"RIVER BRAHAMPUTRA AT BOGIBEEL BRIDGE,
BOGIBEEL, DIBRUGARH",ASSAM,22,28,5,7.3,7,7.4,120,146,2,2.5,0.6,1.4,300,910,730,2000,95,290
4004,RIVER BRAHMAPUTRA AT BISWANATH GHAT,ASSAM,18,24,7,7.3,6.8,7.8,108,176,2,2.7,0.7,1.5,610,1100,1400,2100,210,490
5610,RIVER BRAHMAPUTRA AT MATIA (BAHATI GHAT),ASSAM,21,36,5.4,5.6,7,7.3,120,130,2,2.3,0.7,0.9,360,1100,910,2700,120,290
5612,RIVER BRAHMAPUTRA NEWR DHOLA SADIA BRIDGE,ASSAM,22,26,5.5,8.2,6.9,7.8,98,130,2,2.3,0.6,0.8,730,1500,1500,2800,240,490
2950,"RIVER BANAS AT DHANARI DAM, NEAR SWAROOPGANJ,
SIROHI, RAJASTHAN",RAJASTHAN,21.5,32.3,4.6,6.4,7.1,8.3,358,611,1,4,1.94,3.49,2,5,2,16,2,2
2951,"RIVER BANAS BISULPUR DAM, TONK, RAJASTHAN",RAJASTHAN,18,32,5.2,6.6,7.9,8.5,386,607,1,2.3,0.5,1.82,58,170,170,280,25,39
4167,"RIVER BANAS AT TRIVENI SANGAM, BHILWARA",RAJASTHAN,19,23,4.7,5.9,7.8,8.7,499,876,1.3,2.3,1.12,3.52,130,350,220,540,31,49
2952,"RIVER NEAR NEWTA DAM,JAIPUR,RAJSTHAN",RAJASTHAN,19,29,0.6,5.2,7.8,9.4,1434,2440,3.6,16,1.12,5.13,70,350,430,1600,7,63
4790,"RIVER PIPLADAT PIPLAD DAM, BHAWANI MANDI",RAJASTHAN,20,31,4.2,5.8,8,9.4,490,754,1.9,4.1,1.12,2.42,130,240,240,430,26,47
4770,"RIVER KOTHARI AT MEJA DAM BHILWARA (UPSTREAM
OF KOTHARI RIVER)",RAJASTHAN,18.5,22,4.6,6.5,7.5,9.9,237,623,1.4,2.5,0.52,1.94,110,280,280,540,33,120
5468,"RIVER KOTHARI AT KOTHARI DAM, BHILWARA",RAJASTHAN,20.5,23.5,4.2,5.9,8,9.4,761,988,1.8,3.6,0.62,2.12,210,350,350,540,31,84
4172,"RIVER BERACH AT GHOSUNDA DAM, CHITTORGARH",RAJASTHAN,17,30,4.2,6.5,7.1,7.7,720,1023,2,2.9,1.82,2.95,110,170,170,280,21,58
4175,"RIVER BERACH, NEAR HOTEL PADMINI, CHITTORGARH",RAJASTHAN,17,30,3.2,6.2,7.1,7.9,720,1448,2,3.6,1.82,4.62,110,170,170,280,21,34
4804,"RIVER BERACH NEAR VILLAGE-NAGARI, CHITTORGARH",RAJASTHAN,16,30,4.2,6.6,7.3,8.1,672,902,1,3,2.22,5.12,84,220,94,500,14,140
4173,"RIVER GAMBHIRI AT GAMBHIRI DAM, NIMBAHERA-TEHSIL, CHITTORGARH",RAJASTHAN,16,30,4.1,6.9,7.1,7.9,372,682,1,2.2,1.82,3.69,90,170,170,300,24,70
4174,"RIVER GAMBHIRI NEAR BUS STAND (OLD CITY BRIDGE),
CHITTORGARH,RAJASTHAN",RAJASTHAN,18,30,4,6.6,7.1,7.9,605,945,1.9,3.5,3.19,7.01,110,220,150,350,24,79
2945,"RIVER CHHAPI AT CHHAPI DAM UPSTREAM , JHALAWAR,
RAJASTHAN",RAJASTHAN,20,32,5.1,6.2,7.8,8.5,229,439,1,2.2,0.82,2.64,110,170,210,350,22,34
2946,"RIVER UJAD AT BHIM SAGAR DAM UPSTREAM ,
JHALAWAR, RAJASTHAN",RAJASTHAN,20,32,4.1,5.9,7.6,8.5,247,448,1,2,0.82,3.93,79,170,150,280,21,31
2869,RIVER BARAK AT SENAPATI,MANIPUR,19,22,7.2,7.5,7.3,7.3,210,262,3,3.3,0,0,10,30,45,80,,
2875,"RIVER BARAK AT N.H. 53, TAMENGLONG",MANIPUR,18,23,7,7.4,7.1,7.3,140,184,3.1,3.3,0,0,15,25,40,45,,
1423,"RIVER BARAK RIVER AT PANCHAGRAM , ASSAM",ASSAM,20,23,6,6.3,6.8,7.4,102,134,2.1,2.7,0.6,1.2,620,940,1400,2000,210,290
4649,RIVER MANU AT MANUBAZAR,TRIPURA,21,31,5.2,6.4,6.9,7.6,134,191,1.2,2.1,0.9,2.7,33,63,110,280,,
4650,RIVER MANU AT CHAILENGTA,TRIPURA,21,30.5,5.2,6.2,6.6,7.2,142,189,1.1,1.9,0.9,2.4,27,58,94,240,,
2877,RIVER KHUGA (TUITHA) DAM ON KHUGA RIVER,MANIPUR,19,22,7.2,7.4,7.1,7.3,170,190,3,3.3,0,0,20,25,55,65,,
2878,RIVER THONGJAOROK AT THONGJAOROK BRIDGE,MANIPUR,19,28,7.1,7.5,7,7.4,150,190,3.2,3.5,0,140,40,65,45,155,,
2242,"RIVER KUSHIARA AT KARIMGANJ, ASSAM",ASSAM,20,24,5.2,6.8,7,7.3,84,108,2,2.5,0.6,1.3,360,730,910,1600,120,290
1925,"RIVER KHUGA (TUITHA) AT RENGKAI,
CHURACHANDPUR",MANIPUR,19,24,5.4,7.3,7.1,7.2,140,574,3.2,4.6,0,0,60,230,195,780,,
2880,RIVER NAMBUL AT BISHNUPUR,MANIPUR,18,29,7.1,7.4,7,7.4,162,215,3.3,3.4,0,0,70,105,165,230,,
3107,RIVER DIHING AT MIAO (U/S OF NOA DIHING),"ARUNACHAL
PRADESH",19.4,27.6,6.9,9.8,7.4,8.1,79,428,1,2,0,0,,,,,,
3095,"RIVER SENKI AT CHANDRANAGAR, ITANAGAR, (U/S OF
PACHIN RIVER)","ARUNACHAL
PRADESH",20.3,29.4,6.2,8.9,7,8.8,57,296,1,2.6,0,0,,,,,,
3096,RIVER DIKRONG AT NIRJULI (U/S),"ARUNACHAL
PRADESH",21.4,32.8,6,9.2,6.7,8.7,65,219,1,2.6,0,0,,,,,,
3777,"RIVER DORIKA NEAR MSW DUMPING SITE, SIVASAGAR",ASSAM,20,33,4.2,5.8,6.6,7.6,108,208,1.9,2.8,0.6,1.3,720,1100,1500,2800,270,390
3105,"RIVER GAI NADI, NEAR HSS LIKABALI (D/S)","ARUNACHAL
PRADESH",22,27.9,6.4,9.4,7.1,8.6,85,470,1,1,0,0,,,,,,
1261,"RIVER SUBANSIRI AT GERUKAMUKH (BEFORE
CONFLUENCE WITH RIVER BRAHMAPUTRA)",ASSAM,22,23,6.2,8.3,7,7.6,108,138,2,2.4,0.4,1.6,360,940,910,2100,120,290
3097,RIVER SUBANSIRI AT GERUKAMUKH,"ARUNACHAL
PRADESH",19,27.5,6.2,9.6,7,7.9,56,1012,1,1,0,0,,,,,,
3098,"RIVER SIANG AT RANAGHAT, NEAR RCC BRIDGE,
PASIGHAT(U/S)","ARUNACHAL
PRADESH",20,28.1,7.6,9.8,7.4,9.3,98,1579,1,1,0,0,,,,,,
4342,"RIVER BARALIA (NEAR CHATPUJA GHAT) RANGIA,
KAMRUP",ASSAM,19,36,5.9,8.5,7.2,7.9,136,176,2.2,2.7,0.6,1.4,620,1100,1100,2100,210,290
4343,RIVER BURALIA (NEAR BRIDGE ALONG NH-31) NALBARI,ASSAM,20,31,5.1,9.5,7,8,116,140,2.1,2.6,0.5,1.8,600,910,1200,2000,160,290
2888,RIVER CHATHE AT BRIDGE NEAR CIHSR,NAGALAND,21.3,36.8,6.3,8.8,6.9,8.5,80,737,1.4,1.7,0.4,6.8,,,,,,
2891,DZUCHA RU,NAGALAND,17.6,28,6.3,7.4,6.7,8.5,142,315,1.4,1.8,0.5,10.6,,,,,,
2889,DZUDZA RU BELOW HYDRO PROJECT STATION,NAGALAND,15.6,29.2,6.8,7.5,6.5,8.7,66,263,1.2,1.9,0.3,9.4,,,,,,
2892,KHA RU ADJOINING MUNICIPAL COUNCIL SWM SITE,NAGALAND,17.5,28.9,6.2,7.4,6.5,8.3,88,1343,1.4,1.9,0.3,3.3,,,,,,
2893,RIVER DZUCHA CONFLUENCE OF DZUCHA AND KHA RU,NAGALAND,17.9,27.7,6.1,7.6,6.9,8.5,85,866,1.4,2.1,0.5,4.7,,,,,,
2228,"GELA BEEL AT DERGAON, ASSAM",ASSAM,20,30,5,9.6,6.8,7.5,122,150,2,2.7,0.6,1.5,300,730,910,1500,120,240
4719,RIVER TORSA D/S OF GHUGHUMARI,WEST BENGAL,15,28,6.3,8.9,7,7.9,83,155,1,2.8,0.3,0.66,1300,30000,3000,160000,14,140
